route_id,baseline,delta,budget,policy,random_seed,base_tt,base_nl,base_dist,delta_tt,delta_nl,tt_red_pct,dist_inc_pct,accepted_moves,num_candidates,is_feasible,runtime_seconds,actionability_runtime_seconds
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.2,Random,44,7735.535000000002,77,39.41671152071983,281.6350000000011,2,3.6407953683875913,4.440312289078305,11,33,True,0.2268257000032463,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.2,Random,45,7735.535000000002,77,39.41671152071983,553.4733333333352,2,7.154945757899552,4.919097518297406,15,33,True,0.23509959999864805,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.2,Random,46,7735.535000000002,77,39.41671152071983,185.9850000000015,1,2.404293949933669,2.528091941924656,9,33,True,0.24396010000054957,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.2,Random,47,7735.535000000002,77,39.41671152071983,289.045000000001,1,3.7365870621747677,2.480983445850517,7,33,True,0.22822770000129822,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.2,Random,48,7735.535000000002,77,39.41671152071983,389.4116666666696,2,5.034062500740666,4.168748283294762,10,33,True,0.2638994000008097,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.2,Random,49,7735.535000000002,77,39.41671152071983,253.1650000000027,1,3.2727535975210844,4.436196175543884,9,33,True,0.24293549999856623,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.2,Random,50,7735.535000000002,77,39.41671152071983,356.82500000000255,2,4.612803122214591,3.4726691786322506,9,33,True,0.2740557999968587,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.2,Random,51,7735.535000000002,77,39.41671152071983,108.23333333333449,1,1.3991706240529513,3.1599995986270315,8,33,True,0.1957737000011548,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.3,Random,42,7735.535000000002,77,39.41671152071983,619.6950000000015,3,8.011016691153248,3.973993086823903,11,50,True,0.29925860000003013,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.3,Random,43,7735.535000000002,77,39.41671152071983,328.3566666666684,1,4.244782896938199,4.968028260592258,11,50,True,0.28348840000035125,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.3,Random,44,7735.535000000002,77,39.41671152071983,298.33833333333496,2,3.856725272826442,4.868564640741047,12,50,True,0.2514453000003414,1.425159899998107
RouteID_693060a6-88bb-4324-9e9c-925d5240263c,NearestNeighbor,0.05,0.3,Random,45,7735.535000000002,77,39.41671152071983,569.6999999999998,2,7.364713623556737,4.914424879656655,16,50,True,0.2748697999995784,1.425159899998107
